Date,High,Low,Open,Close,Volume,Adj Close,Company Name
2010-02-04,86.9375,83.2874984741211,85.13749694824219,84.2874984741211,0.0,66.94931030273438,HCL
2010-02-05,85.7249984741211,79.38749694824219,79.38749694824219,84.2874984741211,4273852.0,66.94931030273438,HCL
2010-02-06,85.5,84.2874984741211,85.25,84.86250305175781,0.0,67.4060287475586,HCL
2010-02-08,86.36250305175781,83.2249984741211,85.5,85.4000015258789,1881576.0,67.83296203613281,HCL
2010-02-09,87.5,85.0,86.0,86.6875,3087216.0,68.85564422607422,HCL
2010-02-10,88.1875,86.51249694824219,86.75,87.0250015258789,3792096.0,69.12372589111328,HCL
2010-02-11,88.5,86.80000305175781,87.25,87.2125015258789,1640296.0,69.27261352539062,HCL
2010-02-15,91.2249984741211,88.0,88.0,90.3499984741211,8256392.0,71.76473999023438,HCL
2010-02-16,91.2750015258789,88.75,90.63749694824219,90.17500305175781,4087456.0,71.6257553100586,HCL
2010-02-17,91.0,89.5,90.5,90.44999694824219,1608804.0,71.84419250488281,HCL
2010-02-18,91.19999694824219,89.2750015258789,91.19999694824219,90.17500305175781,1747308.0,71.6257553100586,HCL
2010-02-19,92.19999694824219,88.76249694824219,89.7750015258789,90.7249984741211,4792680.0,72.06262969970703,HCL
2010-02-22,92.9375,90.5,91.75,91.0374984741211,3657652.0,72.31082153320312,HCL
2010-02-23,91.9375,90.0,90.5,90.76249694824219,1899780.0,72.09239196777344,HCL
2010-02-24,92.4749984741211,90.0,90.0,91.36250305175781,2729800.0,72.5689697265625,HCL
2010-02-25,92.5,89.8125,91.67500305175781,91.92500305175781,3227700.0,73.01577758789062,HCL
2010-02-26,92.4749984741211,89.67500305175781,91.0250015258789,91.7750015258789,4111692.0,72.89659881591797,HCL
2010-03-02,92.73750305175781,90.51249694824219,91.7750015258789,91.2125015258789,2625736.0,72.44983673095703,HCL
2010-03-03,92.7249984741211,90.76249694824219,91.5,91.07499694824219,3442980.0,72.34060668945312,HCL
2010-03-04,96.25,89.75,96.25,90.57499694824219,1147552.0,71.94346618652344,HCL
2010-03-05,91.75,89.25,90.75,89.80000305175781,1601164.0,71.32791137695312,HCL
2010-03-08,90.82499694824219,89.5,90.07499694824219,89.8499984741211,1520876.0,71.36762237548828,HCL
2010-03-09,90.80000305175781,89.2750015258789,89.8499984741211,90.3375015258789,1622728.0,71.75483703613281,HCL
2010-03-10,90.92500305175781,88.6500015258789,90.3375015258789,89.51249694824219,1840376.0,71.09952545166016,HCL
2010-03-11,90.4749984741211,87.88749694824219,87.88749694824219,90.0999984741211,1722136.0,71.56616973876953,HCL
2010-03-12,90.75,89.7750015258789,90.0250015258789,90.13749694824219,1397268.0,71.59596252441406,HCL
2010-03-15,92.69999694824219,89.25,89.25,92.2874984741211,4347644.0,73.30369567871094,HCL
2010-03-16,94.2249984741211,92.5,92.5,93.2750015258789,4783784.0,74.08806610107422,HCL
2010-03-17,95.8125,93.25,93.8499984741211,95.42500305175781,4322856.0,75.79583740234375,HCL
2010-03-18,95.75,93.4124984741211,95.42500305175781,93.9625015258789,1492656.0,74.6341552734375,HCL
2010-03-19,94.5,93.01249694824219,94.25,93.51249694824219,1220236.0,74.27670288085938,HCL
2010-03-22,93.4000015258789,91.75,92.98750305175781,92.26249694824219,1303836.0,73.2838363647461,HCL
2010-03-23,92.875,91.125,91.9124984741211,91.7750015258789,1598484.0,72.89659881591797,HCL
2010-03-25,94.25,90.5,91.7750015258789,93.13749694824219,5691200.0,73.97882843017578,HCL
2010-03-26,93.9124984741211,92.125,93.5374984741211,92.6875,1487064.0,73.62142181396484,HCL
2010-03-29,93.625,90.4375,92.0250015258789,92.63749694824219,1587440.0,73.5816879272461,HCL
2010-03-30,93.0,89.3375015258789,93.0,89.82499694824219,2303860.0,71.34772491455078,HCL
2010-03-31,91.23750305175781,87.82499694824219,90.0,89.5999984741211,3929348.0,71.16905212402344,HCL
2010-04-01,91.0,88.75,90.0,89.23750305175781,3650020.0,70.8810806274414,HCL
2010-04-05,90.44999694824219,88.80000305175781,90.0,90.19999694824219,2926064.0,71.64558410644531,HCL
2010-04-06,90.6875,86.36250305175781,90.32499694824219,86.7249984741211,6345844.0,68.88540649414062,HCL
2010-04-07,87.5,85.0,85.5,86.63749694824219,4959816.0,68.81590270996094,HCL
2010-04-08,88.2249984741211,85.88749694824219,86.75,86.2750015258789,5187916.0,68.52799987792969,HCL
2010-04-09,87.5,85.5250015258789,87.5,85.9000015258789,5949028.0,68.23011779785156,HCL
2010-04-12,87.125,85.2874984741211,87.0,86.25,3059500.0,68.5081558227539,HCL
2010-04-13,89.75,85.0250015258789,87.0,89.1875,6411956.0,70.84139251708984,HCL
2010-04-15,90.8125,88.5,89.5,89.17500305175781,6326792.0,70.8314437866211,HCL
2010-04-16,89.4749984741211,87.38749694824219,88.5,87.92500305175781,2701984.0,69.83859252929688,HCL
2010-04-19,88.0,85.75,87.125,87.2249984741211,2970428.0,69.2825927734375,HCL
2010-04-20,88.375,85.875,88.0,86.3375015258789,3590828.0,68.5776138305664,HCL
2010-04-21,93.75,85.9124984741211,87.0,93.4749984741211,18467224.0,74.24693298339844,HCL
2010-04-22,96.375,92.2750015258789,93.75,95.61250305175781,14995168.0,75.94474792480469,HCL
2010-04-23,97.5,93.5625,96.25,96.94999694824219,10315716.0,77.00708770751953,HCL
2010-04-26,98.4375,95.875,97.25,97.75,6461292.0,77.8432846069336,HCL
2010-04-27,97.75,95.42500305175781,97.67500305175781,96.98750305175781,2942928.0,77.23603820800781,HCL
2010-04-28,97.25,94.5875015258789,94.5875015258789,96.5374984741211,2394916.0,76.87771606445312,HCL
2010-04-29,97.0999984741211,95.51249694824219,96.75,96.36250305175781,3171036.0,76.73832702636719,HCL
2010-04-30,99.5,95.36250305175781,95.36250305175781,98.61250305175781,6177432.0,78.53013610839844,HCL
2010-05-03,98.55000305175781,96.2874984741211,97.5,97.3499984741211,3384636.0,77.52474212646484,HCL
2010-05-04,100.5,97.75,97.75,99.5875015258789,7590168.0,79.30657196044922,HCL
2010-05-05,102.125,97.5,98.75,101.26249694824219,8741572.0,80.64045715332031,HCL
2010-05-06,101.9625015258789,98.30000305175781,101.625,99.9749984741211,3278216.0,79.61515808105469,HCL
2010-05-07,98.75,95.32499694824219,98.5374984741211,96.38749694824219,4836172.0,76.75825500488281,HCL
2010-05-10,100.8125,97.3375015258789,99.5,99.63749694824219,3456488.0,79.34638977050781,HCL
2010-05-11,102.5,96.5,102.5,96.875,2129220.0,77.1464614868164,HCL
2010-05-12,98.625,96.25,97.4625015258789,98.19999694824219,2544240.0,78.20162200927734,HCL
2010-05-13,100.19999694824219,98.0,98.0,99.6624984741211,2607520.0,79.3663101196289,HCL
2010-05-14,102.25,98.75,99.125,101.3499984741211,4424652.0,80.71015930175781,HCL
2010-05-17,101.0999984741211,98.0,101.0999984741211,98.5875015258789,1680680.0,78.5102310180664,HCL
2010-05-18,100.6500015258789,98.25,99.5,99.05000305175781,1734936.0,78.8785400390625,HCL
2010-05-19,98.5,90.98750305175781,98.5,92.9625015258789,4938020.0,74.03073120117188,HCL
2010-05-20,94.67500305175781,89.19999694824219,94.67500305175781,90.3499984741211,2860888.0,71.9502944946289,HCL
2010-05-21,93.07499694824219,87.2750015258789,89.5999984741211,91.86250305175781,4330116.0,73.15476989746094,HCL
2010-05-24,93.75,89.4375,91.86250305175781,92.75,2426668.0,73.86153411865234,HCL
2010-05-25,94.7125015258789,87.82499694824219,93.0,88.75,2231980.0,70.6761245727539,HCL
2010-05-26,93.25,89.0250015258789,90.625,91.625,2164260.0,72.96564483642578,HCL
2010-05-27,94.0,90.25,94.0,92.5374984741211,1700172.0,73.69229888916016,HCL
2010-05-28,94.875,92.5,93.0,94.2750015258789,2102408.0,75.0759506225586,HCL
2010-05-31,96.9625015258789,91.32499694824219,93.9749984741211,95.5875015258789,3761460.0,76.12116241455078,HCL
2010-06-01,95.75,90.4000015258789,95.75,91.23750305175781,1299020.0,72.65703582763672,HCL
2010-06-02,93.69999694824219,91.5,91.625,92.4749984741211,1991792.0,73.6425552368164,HCL
2010-06-03,99.3499984741211,93.55000305175781,96.0,94.6500015258789,1413076.0,75.37458801269531,HCL
2010-06-04,97.125,93.75,93.75,96.7249984741211,1959048.0,77.02702331542969,HCL
2010-06-07,95.5,92.5250015258789,95.5,93.42500305175781,1269104.0,74.3990707397461,HCL
2010-06-08,94.44999694824219,91.125,93.75,91.26249694824219,2222048.0,72.67694854736328,HCL
2010-06-09,91.9749984741211,89.7750015258789,91.0,90.9625015258789,1509960.0,72.43804931640625,HCL
2010-06-10,92.11250305175781,90.0374984741211,91.44999694824219,91.7249984741211,1627448.0,73.04527282714844,HCL
2010-06-11,93.5,91.82499694824219,93.5,92.4000015258789,904312.0,73.58279418945312,HCL
2010-06-14,95.73750305175781,92.4749984741211,93.0,95.13749694824219,3838884.0,75.76282501220703,HCL
2010-06-15,97.8499984741211,94.0625,95.73750305175781,96.13749694824219,4427544.0,76.55915832519531,HCL
2010-06-16,97.2249984741211,95.01249694824219,97.2249984741211,95.61250305175781,1505904.0,76.14109802246094,HCL
2010-06-17,97.5,93.75,95.61250305175781,96.4124984741211,1479160.0,76.77816772460938,HCL
2010-06-18,99.5,95.01249694824219,95.01249694824219,97.3125,6824788.0,77.49488830566406,HCL
2010-06-21,98.19999694824219,96.0875015258789,97.5,97.0625,3389428.0,77.29579162597656,HCL
2010-06-22,98.8375015258789,94.375,97.0,95.01249694824219,3639224.0,75.66326904296875,HCL
2010-06-23,95.48750305175781,92.55000305175781,94.375,93.1875,3767840.0,74.2099609375,HCL
2010-06-24,92.5,88.25,92.19999694824219,91.0374984741211,29461428.0,72.49778747558594,HCL
2010-06-25,90.69999694824219,88.7874984741211,90.57499694824219,89.625,7822984.0,71.37291717529297,HCL
2010-06-28,90.6624984741211,89.30000305175781,90.0,90.51249694824219,3441680.0,72.07967376708984,HCL
2010-06-29,91.25,89.2750015258789,90.0,90.1500015258789,4653972.0,71.79100799560547,HCL
2010-06-30,91.625,88.9000015258789,89.7249984741211,91.0374984741211,4196660.0,72.49778747558594,HCL
2010-07-01,91.375,89.6624984741211,91.0,90.8499984741211,2451500.0,72.34845733642578,HCL
2010-07-02,91.23750305175781,87.875,90.2750015258789,88.23750305175781,5959000.0,70.26798248291016,HCL
2010-07-05,89.67500305175781,87.75,87.75,88.8125,1603712.0,70.72587585449219,HCL
2010-07-06,90.25,88.4124984741211,88.75,90.0,1845480.0,71.67158508300781,HCL
2010-07-07,90.375,88.75,90.0,89.0374984741211,2143340.0,70.9050521850586,HCL
2010-07-08,90.42500305175781,89.42500305175781,89.94999694824219,89.88749694824219,2582096.0,71.58198547363281,HCL
2010-07-09,91.17500305175781,89.8125,90.0,90.32499694824219,4019368.0,71.93038940429688,HCL
2010-07-12,92.5,90.67500305175781,91.25,91.2125015258789,3859896.0,72.63714599609375,HCL
2010-07-13,92.0,89.05000305175781,92.0,90.2125015258789,3218068.0,71.84080505371094,HCL
2010-07-14,91.0,89.05000305175781,90.4749984741211,89.25,1972088.0,71.07428741455078,HCL
2010-07-15,89.86250305175781,89.07499694824219,89.86250305175781,89.4124984741211,1816936.0,71.2037124633789,HCL
2010-07-16,93.5,89.4000015258789,89.7249984741211,93.32499694824219,8399136.0,74.31941986083984,HCL
2010-07-19,95.0,91.6500015258789,92.5,94.57499694824219,4732324.0,75.31488037109375,HCL
2010-07-20,95.1624984741211,92.05000305175781,95.0250015258789,92.75,2098508.0,73.86153411865234,HCL
2010-07-21,93.57499694824219,92.01249694824219,93.25,92.86250305175781,2262252.0,73.95113372802734,HCL
2010-07-22,93.4375,92.38749694824219,92.4124984741211,92.69999694824219,2922484.0,73.82169342041016,HCL
2010-07-23,94.44999694824219,92.92500305175781,93.75,93.19999694824219,2691788.0,74.21987915039062,HCL
2010-07-26,93.86250305175781,92.5,93.2874984741211,93.48750305175781,853800.0,74.4488525390625,HCL
2010-07-27,95.3499984741211,92.98750305175781,93.75,95.125,3693356.0,75.75286102294922,HCL
2010-07-28,96.0,92.5875015258789,95.625,93.13749694824219,3258296.0,74.17009735107422,HCL
2010-07-29,98.9625015258789,93.6624984741211,95.0,94.51249694824219,15329908.0,75.26507568359375,HCL
2010-07-30,98.5,94.5,94.5,98.05000305175781,10248516.0,78.08216094970703,HCL
2010-08-02,99.94999694824219,97.55000305175781,99.13749694824219,98.2125015258789,2705800.0,78.21159362792969,HCL
2010-08-03,98.80000305175781,97.0250015258789,98.25,98.19999694824219,2129332.0,78.20162200927734,HCL
2010-08-04,102.0,97.5,98.0625,100.9375,7891700.0,80.38166046142578,HCL
2010-08-05,104.2874984741211,101.25,101.5875015258789,103.5875015258789,10054828.0,82.49197387695312,HCL
2010-08-06,104.5,102.5875015258789,103.5875015258789,103.01249694824219,3400668.0,82.03406524658203,HCL
2010-08-09,104.5,101.6500015258789,102.94999694824219,104.0374984741211,2971760.0,82.85032653808594,HCL
2010-08-10,104.19999694824219,102.6875,103.88749694824219,103.2125015258789,1574052.0,82.19336700439453,HCL
2010-08-11,103.4625015258789,100.9124984741211,102.5,101.67500305175781,2172020.0,80.96897888183594,HCL
2010-08-12,101.0,98.75,98.75,100.3499984741211,1787124.0,79.9137954711914,HCL
2010-08-13,103.86250305175781,100.3499984741211,100.3499984741211,102.76249694824219,3584140.0,81.83499908447266,HCL
2010-08-16,103.875,99.38749694824219,103.0250015258789,100.32499694824219,2284780.0,79.89386749267578,HCL
2010-08-17,102.17500305175781,98.63749694824219,102.17500305175781,99.0875015258789,2298644.0,78.90841674804688,HCL
2010-08-18,103.0,98.2249984741211,99.0875015258789,102.2874984741211,2945340.0,81.45671844482422,HCL
2010-08-19,103.23750305175781,101.0,102.2874984741211,101.5250015258789,1480288.0,80.8495101928711,HCL
2010-08-20,103.25,100.75,101.9749984741211,101.9375,2230840.0,81.17798614501953,HCL
2010-08-23,103.0374984741211,101.30000305175781,102.26249694824219,102.2750015258789,1205292.0,81.44677734375,HCL
2010-08-24,102.94999694824219,101.01249694824219,102.125,102.2874984741211,1441008.0,81.45671844482422,HCL
2010-08-25,103.6875,100.8125,102.25,102.38749694824219,4007504.0,81.53632354736328,HCL
2010-08-26,105.4124984741211,101.875,103.4749984741211,103.4749984741211,12596468.0,82.40238952636719,HCL
2010-08-27,103.4749984741211,100.0,103.4749984741211,100.8375015258789,2399616.0,80.302001953125,HCL
2010-08-30,102.44999694824219,97.5250015258789,102.44999694824219,98.32499694824219,2679856.0,78.30119323730469,HCL
2010-08-31,99.25,94.61250305175781,98.25,95.63749694824219,5544012.0,76.1610107421875,HCL
2010-09-01,97.125,94.19999694824219,96.0374984741211,96.5250015258789,6853124.0,76.8677749633789,HCL
2010-09-02,101.3499984741211,96.625,98.5,100.9749984741211,5708704.0,80.41151428222656,HCL
2010-09-03,102.0875015258789,99.7750015258789,101.25,100.5250015258789,2794504.0,80.05316162109375,HCL
2010-09-06,102.0,100.0999984741211,100.75,101.4625015258789,2762144.0,80.79972839355469,HCL
2010-09-07,101.9749984741211,99.75,101.25,100.4625015258789,3199340.0,80.00340270996094,HCL
2010-09-08,101.6875,99.5250015258789,99.7874984741211,101.4375,3534212.0,80.77981567382812,HCL
2010-09-09,102.8499984741211,100.9000015258789,101.48750305175781,102.5250015258789,3217908.0,81.64586639404297,HCL
2010-09-13,103.69999694824219,102.0,103.4375,102.63749694824219,1976264.0,81.73545837402344,HCL
2010-09-14,103.75,101.92500305175781,103.0,102.32499694824219,2007072.0,81.48660278320312,HCL
2010-09-15,106.17500305175781,94.36250305175781,102.0,105.69999694824219,6247968.0,84.17426300048828,HCL
2010-09-16,106.4625015258789,103.875,106.05000305175781,104.375,2061360.0,83.1191177368164,HCL
2010-09-17,105.75,104.30000305175781,104.375,104.8125,2262320.0,83.46749114990234,HCL
2010-09-20,106.0,104.2249984741211,104.94999694824219,105.5250015258789,3099464.0,84.034912109375,HCL
2010-09-21,107.5,104.0,105.75,107.07499694824219,6165932.0,85.26924133300781,HCL
2010-09-22,107.98750305175781,104.69999694824219,107.5,105.2750015258789,3836256.0,83.8358383178711,HCL
2010-09-23,106.0,100.2750015258789,103.75,102.875,2292356.0,81.92455291748047,HCL
2010-09-24,105.69999694824219,102.76249694824219,102.875,105.36250305175781,2952248.0,83.90550994873047,HCL
2010-09-27,106.5,103.88749694824219,105.375,104.4124984741211,2101788.0,83.14897918701172,HCL
2010-09-28,104.9749984741211,103.125,104.9749984741211,103.51249694824219,2947612.0,82.43223571777344,HCL
2010-09-29,105.375,103.4375,104.375,104.30000305175781,2207600.0,83.05936431884766,HCL
2010-09-30,106.7249984741211,102.9000015258789,104.9749984741211,105.1875,3811708.0,83.76614379882812,HCL
2010-10-01,108.2125015258789,105.1500015258789,105.625,107.7249984741211,4598816.0,85.78688049316406,HCL
2010-10-04,110.375,107.44999694824219,107.51249694824219,108.92500305175781,6559352.0,86.74250030517578,HCL
2010-10-05,110.8499984741211,107.6500015258789,109.125,108.26249694824219,3818352.0,86.21493530273438,HCL
2010-10-06,109.9000015258789,107.6624984741211,109.0,108.4375,2079820.0,86.35426330566406,HCL
2010-10-07,109.44999694824219,106.8499984741211,108.5,107.44999694824219,1702752.0,85.56787872314453,HCL
2010-10-08,108.75,106.75,107.5,108.2874984741211,1224764.0,86.23482513427734,HCL
2010-10-11,109.17500305175781,106.5250015258789,109.0,107.6875,1154308.0,85.75701141357422,HCL
2010-10-12,108.57499694824219,106.875,107.75,107.4124984741211,1295540.0,85.53802490234375,HCL
2010-10-13,111.75,106.55000305175781,107.5,111.0625,6806636.0,88.44469451904297,HCL
2010-10-14,113.875,109.125,111.375,109.7125015258789,3558520.0,87.36964416503906,HCL
2010-10-15,112.05000305175781,107.5,110.5,107.8499984741211,2227200.0,85.88639831542969,HCL
2010-10-18,111.94999694824219,106.2874984741211,107.75,111.61250305175781,4066656.0,88.88268280029297,HCL
2010-10-19,112.0,108.5374984741211,111.75,109.8125,2721300.0,87.44926452636719,HCL
2010-10-20,111.1875,106.0625,108.75,106.5250015258789,3060488.0,84.83128356933594,HCL
2010-10-21,107.19999694824219,105.125,106.5,105.9000015258789,4760728.0,84.33356475830078,HCL
2010-10-22,106.4625015258789,103.30000305175781,106.0,104.2125015258789,3430336.0,83.48239135742188,HCL
2010-10-25,106.375,104.3375015258789,104.63749694824219,106.13749694824219,1424816.0,85.02447509765625,HCL
2010-10-26,106.625,105.0374984741211,106.0,105.76249694824219,1594576.0,84.72404479980469,HCL
2010-10-27,105.875,103.76249694824219,105.0250015258789,104.32499694824219,1776400.0,83.57252502441406,HCL
2010-10-28,105.0,99.75,103.7750015258789,102.5999984741211,5889116.0,82.19062805175781,HCL
2010-10-29,102.25,100.25,102.13749694824219,100.94999694824219,3416932.0,80.8688735961914,HCL
2010-11-01,102.25,100.0,101.2874984741211,101.94999694824219,2884776.0,81.66992950439453,HCL
2010-11-02,102.25,100.2750015258789,101.94999694824219,101.51249694824219,2741284.0,81.31949615478516,HCL
2010-11-03,102.61250305175781,100.75,100.75,101.5250015258789,3960364.0,81.32950592041016,HCL
2010-11-04,104.0,101.25,101.25,103.01249694824219,4074184.0,82.5210952758789,HCL
2010-11-08,103.75,101.25,102.0,101.4124984741211,1955936.0,81.2393569946289,HCL
2010-11-09,102.0,100.5625,101.75,101.2125015258789,2139344.0,81.07915496826172,HCL
2010-11-10,102.7125015258789,100.30000305175781,100.30000305175781,101.25,2578936.0,81.10919189453125,HCL
2010-11-11,102.0,100.5,102.0,100.6624984741211,1192016.0,80.63856506347656,HCL
2010-11-12,101.5999984741211,100.0,100.25,100.61250305175781,1358532.0,80.59851837158203,HCL
2010-11-15,101.8499984741211,98.13749694824219,100.0,101.0875015258789,2747656.0,80.97904205322266,HCL
2010-11-16,101.875,96.32499694824219,101.75,98.0875015258789,3156624.0,78.57579803466797,HCL
2010-11-18,101.17500305175781,97.5,101.17500305175781,98.36250305175781,1931828.0,78.79608917236328,HCL
2010-11-19,98.375,91.92500305175781,98.0,94.25,2843744.0,75.50167083740234,HCL
2010-11-22,98.23750305175781,92.76249694824219,94.5250015258789,97.5625,3014880.0,78.15522003173828,HCL
2010-11-23,99.625,96.07499694824219,97.92500305175781,99.0,4664804.0,79.30677032470703,HCL
2010-11-24,99.125,97.01249694824219,98.0,97.625,3555456.0,78.20528411865234,HCL
2010-11-25,99.5,94.36250305175781,97.0,96.4375,5205576.0,77.25401306152344,HCL
2010-11-26,99.875,95.7750015258789,97.0,98.0,4427316.0,78.50570678710938,HCL
2010-11-29,99.44999694824219,96.3125,98.51249694824219,98.38749694824219,2234448.0,78.81611633300781,HCL
2010-11-30,101.5,96.875,97.0,100.9375,2527028.0,80.85887908935547,HCL
2010-12-01,103.5,101.6875,101.75,102.76249694824219,2189460.0,82.32081604003906,HCL
2010-12-02,105.0875015258789,102.5,104.375,104.8125,3386256.0,83.96302795410156,HCL
2010-12-03,106.875,104.55000305175781,105.0,105.92500305175781,3734464.0,84.8542251586914,HCL
2010-12-06,107.75,105.0,106.25,106.5374984741211,3319000.0,85.3448715209961,HCL
2010-12-07,109.6875,105.3125,105.3125,108.9749984741211,5127824.0,87.29752349853516,HCL
2010-12-08,108.9000015258789,106.9124984741211,108.25,108.26249694824219,4011780.0,86.72676849365234,HCL
2010-12-09,108.875,104.875,108.25,106.3499984741211,3422196.0,85.1946792602539,HCL
2010-12-10,109.5,105.0,106.0,107.94999694824219,3147728.0,86.4764404296875,HCL
2010-12-13,110.1624984741211,107.0250015258789,107.76249694824219,109.4124984741211,4003740.0,87.6479721069336,HCL
2010-12-14,111.23750305175781,105.2750015258789,109.25,110.875,4051028.0,88.819580078125,HCL
2010-12-15,112.5,109.5250015258789,109.7874984741211,112.0999984741211,4830808.0,89.80089569091797,HCL
2010-12-16,112.875,110.88749694824219,110.88749694824219,112.25,4709040.0,89.92103576660156,HCL
2010-12-20,113.0999984741211,108.32499694824219,108.32499694824219,112.2874984741211,2379776.0,89.95112609863281,HCL
2010-12-21,113.7249984741211,112.13749694824219,112.9375,113.2249984741211,2879908.0,90.70213317871094,HCL
2010-12-22,113.25,110.80000305175781,113.125,112.88749694824219,1977360.0,90.43175506591797,HCL
2010-12-23,114.625,112.2750015258789,113.5,114.4000015258789,3424088.0,91.64337158203125,HCL
2010-12-24,114.5,112.75,112.8375015258789,113.76249694824219,2114260.0,91.13269805908203,HCL
2010-12-27,114.42500305175781,112.69999694824219,114.42500305175781,113.1500015258789,938476.0,90.64203643798828,HCL
2010-12-28,115.01249694824219,112.3125,112.82499694824219,114.875,1948436.0,92.02388763427734,HCL
2010-12-29,115.1875,113.4749984741211,114.9749984741211,114.32499694824219,2315432.0,91.58331298828125,HCL
2010-12-30,115.01249694824219,113.2750015258789,114.375,114.86250305175781,3912636.0,92.01387023925781,HCL
2010-12-31,114.9749984741211,113.5625,114.0,114.0625,1482424.0,91.3730239868164,HCL
2011-01-03,115.0,112.8125,115.0,113.5374984741211,1763960.0,90.95244598388672,HCL
2011-01-04,115.98750305175781,112.9749984741211,113.75,115.2874984741211,2118248.0,92.35431671142578,HCL
2011-01-05,118.75,115.0,115.25,118.0875015258789,5206448.0,94.59736633300781,HCL
2011-01-06,120.36250305175781,118.51249694824219,118.5875015258789,119.42500305175781,3605056.0,95.66880798339844,HCL
2011-01-07,122.25,115.25,119.75,116.3125,5623508.0,93.17543029785156,HCL
2011-01-10,118.6500015258789,114.75,116.5875015258789,116.2249984741211,2512036.0,93.10535430908203,HCL
2011-01-11,123.17500305175781,115.75,116.2249984741211,118.82499694824219,9608028.0,95.18814849853516,HCL
2011-01-12,121.25,116.6875,119.25,119.1624984741211,5377136.0,95.45851135253906,HCL
2011-01-13,120.44999694824219,114.6875,117.75,116.1875,5567776.0,93.07532501220703,HCL
2011-01-14,120.0,115.5875015258789,115.75,117.6500015258789,3733116.0,94.24690246582031,HCL
2011-01-17,119.7125015258789,115.5999984741211,116.5250015258789,119.0999984741211,2836656.0,95.4084701538086,HCL
2011-01-18,123.75,119.5,119.5,122.1875,4606684.0,97.88178253173828,HCL
2011-01-19,129.28750610351562,125.7249984741211,125.9000015258789,127.01249694824219,13229200.0,101.74696350097656,HCL
2011-01-20,128.5,123.80000305175781,125.5,127.7125015258789,9301052.0,102.30773162841797,HCL
2011-01-21,127.67500305175781,124.375,126.75,124.88749694824219,2748028.0,100.044677734375,HCL
2011-01-24,128.125,125.57499694824219,127.5,127.0374984741211,4157024.0,102.17607116699219,HCL
2011-01-25,128.0,124.6875,127.0,127.125,4004700.0,102.2464599609375,HCL
2011-01-27,128.5,125.8499984741211,127.0,126.38749694824219,4323848.0,101.65327453613281,HCL
2011-01-28,128.0,121.69999694824219,126.75,123.32499694824219,4540688.0,99.19011688232422,HCL
2011-01-31,123.42500305175781,119.5,121.1500015258789,122.6875,3062924.0,98.67740631103516,HCL
2011-02-01,123.875,120.4000015258789,123.5999984741211,121.13749694824219,1960824.0,97.43070983886719,HCL
2011-02-02,125.86250305175781,121.4124984741211,124.0875015258789,124.55000305175781,3296436.0,100.17540740966797,HCL
2011-02-03,125.69999694824219,121.57499694824219,124.5250015258789,122.7750015258789,3492820.0,98.74776458740234,HCL
2011-02-04,123.0,119.5,123.0,120.0875015258789,3796984.0,96.58619689941406,HCL
2011-02-07,121.73750305175781,117.05000305175781,120.75,119.42500305175781,2543044.0,96.05335998535156,HCL
2011-02-08,119.9749984741211,115.5374984741211,119.5,116.36250305175781,3292400.0,93.59019470214844,HCL
